"id","time","X_present","X_past","Y_past","Y1","Y2","Y3","Y4"
1261,2,-0.730766599149488,-0.913994060777753,3,0,0,1,0
1262,2,-0.754087574918138,-1.04846524377445,1,1,0,0,0
1263,2,0.239086824675733,-0.677408991534895,4,0,0,0,1
1264,2,1.23966760008982,-0.273731962694286,3,0,0,1,0
1265,2,-0.362108383457834,-2.06173122720365,4,0,0,0,1
1266,2,-0.963505171849018,-1.79859470290921,4,0,0,0,1
1267,2,0.801997083129308,0.142933854852004,2,0,1,0,0
1268,2,0.223501675960234,0.600563607425254,3,0,0,1,0
1269,2,0.144443288428028,0.785452724164102,2,0,1,0,0
1270,2,-0.639791144261983,0.237340297669288,3,0,0,1,0
1271,2,-0.875088298682009,0.0201953057743439,3,0,0,1,0
1272,2,-0.432020892285158,0.430015842772918,2,0,1,0,0
1273,2,1.20729986383552,2.39285020246109,1,1,0,0,0
1274,2,-0.449997271848217,1.87681472752228,2,0,1,0,0
1275,2,-0.00772565553844748,-0.159381352244257,2,0,1,0,0
1276,2,-0.906007464400819,1.21443222840932,1,1,0,0,0
1277,2,-0.478678630205525,-0.820583829974353,2,0,1,0,0
1278,2,-0.594864767732119,0.250801627341801,2,0,1,0,0
1279,2,0.518039648801665,0.344422740310885,2,0,1,0,0
1280,2,1.15479693773444,0.763297177777454,4,0,0,0,1
1281,2,-2.43742630870827,-1.31493846074909,3,0,0,1,0
1282,2,-0.536515382636519,0.624257037745032,3,0,0,1,0
1283,2,-0.764690363043472,0.368626236003818,4,0,0,0,1
1284,2,-0.346322657499759,0.228758592614489,1,1,0,0,0
1285,2,-0.558129138800562,-1.12861150968029,2,0,1,0,0
1286,2,-1.22581944889215,-0.593576331966511,1,1,0,0,0
1287,2,-1.12834951113566,-1.3441403558821,4,0,0,0,1
1288,2,0.726330331981525,-0.933862580769127,2,0,1,0,0
1289,2,-0.440910684677697,-0.969899941896622,3,0,0,1,0
1290,2,-0.823873493532908,-0.449626899995995,3,0,0,1,0
1291,2,0.490049884064745,0.369241310611179,1,1,0,0,0
1292,2,0.967880243521218,1.04795868434155,3,0,0,1,0
1293,2,-2.36116179938987,-1.16906282036503,1,1,0,0,0
1294,2,-0.128037177425225,0.0936221836038439,1,1,0,0,0
1295,2,2.37995476131632,0.986485560952243,3,0,0,1,0
1296,2,0.438014945102406,1.1613152331875,4,0,0,0,1
1297,2,-0.922438424266883,-1.79444635809142,4,0,0,0,1
1298,2,1.84229995171144,0.532017984475445,1,1,0,0,0
1299,2,-1.28930998698768,-0.168767032714832,1,1,0,0,0
1300,2,1.64376293690166,1.58140772845089,1,1,0,0,0
1301,2,0.257332433115121,1.12930207348678,1,1,0,0,0
1302,2,-0.126408916409705,-0.548845745965894,3,0,0,1,0
1303,2,0.537370369435686,0.0694225386680154,3,0,0,1,0
1304,2,-0.00228852096309987,0.410851504311553,1,1,0,0,0
1305,2,-1.86659567031603,-2.26117845143927,3,0,0,1,0
1306,2,0.235022957731716,-0.813988222555891,1,1,0,0,0
1307,2,-0.370784715641622,-0.495446889526841,1,1,0,0,0
1308,2,-0.763682507565461,-1.34475367236038,4,0,0,0,1
1309,2,-0.819724074090137,-2.43236832956463,4,0,0,0,1
1310,2,1.02131692285918,0.640037507102905,4,0,0,0,1
1311,2,-0.555119605892974,-0.413785968211528,3,0,0,1,0
1312,2,-0.637176236957399,1.07215934021365,4,0,0,0,1
1314,2,2.0871442437793,1.15312579484419,2,0,1,0,0
1315,2,-0.518266533355244,0.603446627223399,4,0,0,0,1
1316,2,0.529386155588161,0.45989504532744,4,0,0,0,1
1317,2,0.745304791581654,-1.13799790121961,3,0,0,1,0
1318,2,-0.311976565494845,-0.278315643423977,3,0,0,1,0
1319,2,-0.0544048859014781,-0.569938545885313,3,0,0,1,0
1320,2,-0.590224930051842,-0.759886735855205,3,0,0,1,0
1321,2,-0.947263708495772,-0.445025297781189,2,0,1,0,0
1322,2,-1.76146725776316,-1.72117374109618,3,0,0,1,0
1323,2,-1.45943709161762,-0.257394383500676,3,0,0,1,0
1324,2,-0.566846496371006,-0.397458254168675,4,0,0,0,1
1325,2,1.28718639645057,-0.831367450689666,3,0,0,1,0
1326,2,0.552378722508916,0.837333936683871,3,0,0,1,0
1327,2,1.30376811846534,-1.04859868116197,2,0,1,0,0
1328,2,-1.22210284535793,-0.448183184796231,3,0,0,1,0
1329,2,-0.337025924904852,0.324913158965458,1,1,0,0,0
1330,2,1.64091494714379,0.0132239093749327,3,0,0,1,0
1331,2,-2.80764656764467,-2.49737704945438,4,0,0,0,1
1332,2,-1.58998106032685,-0.972418839399811,2,0,1,0,0
1333,2,1.59356582829694,-0.406103306983641,4,0,0,0,1
1334,2,0.807902981693319,-0.35331972074975,1,1,0,0,0
1335,2,-0.441274206982581,-1.35296597298364,1,1,0,0,0
1336,2,-0.207899694463932,-0.143116228754539,4,0,0,0,1
1337,2,0.931757870801843,0.0323692094222038,4,0,0,0,1
1338,2,1.13986510630374,1.17959312890242,3,0,0,1,0
1339,2,1.10817384851421,0.312219107279423,2,0,1,0,0
1340,2,1.78892632620269,0.705481392219871,1,1,0,0,0
1341,2,1.02065044061137,-0.330396955467751,3,0,0,1,0
1342,2,-0.973128055108175,-2.0254644293824,4,0,0,0,1
1343,2,-2.33598109672294,-1.57327937692518,4,0,0,0,1
1344,2,1.09461551812279,-0.551403918507692,1,1,0,0,0
1345,2,-1.31839351639354,-0.233729916233875,4,0,0,0,1
1346,2,-2.35507155115343,0.476351040782597,3,0,0,1,0
1347,2,-0.337011520097776,-1.03445615125756,4,0,0,0,1
1348,2,-0.415411454592434,-0.72879536151326,4,0,0,0,1
1349,2,-0.760521313702734,0.0558517929465995,4,0,0,0,1
1350,2,-0.0318496968127883,-0.762049582937868,2,0,1,0,0
1351,2,0.671041819116675,-1.22841986342055,3,0,0,1,0
1352,2,0.217855753557784,-0.654040937632076,2,0,1,0,0
1353,2,-0.777651242174934,-0.780275587504045,3,0,0,1,0
1354,2,0.250278822808544,0.491164599443188,3,0,0,1,0
1356,2,-0.915965479951863,0.745931143287796,2,0,1,0,0
1357,2,-1.1490470243963,-0.559746998902481,2,0,1,0,0
1358,2,-0.135932295343829,2.01671266793486,1,1,0,0,0
1359,2,2.16203206097908,-0.0908985068186335,1,1,0,0,0
1360,2,0.111021459791116,-0.919826045481532,1,1,0,0,0
1361,2,0.226416201017905,-1.32360599755344,3,0,0,1,0
1362,2,-0.339974021068062,0.098650184445384,3,0,0,1,0
1363,2,-0.835161893022494,-0.206640028953781,1,1,0,0,0
1364,2,0.121120525095558,-1.35189183228069,1,1,0,0,0
1365,2,0.374535351505866,-0.469815207154217,2,0,1,0,0
1366,2,-1.23817782913511,-1.62801077352756,1,1,0,0,0
1367,2,-1.55151917349126,0.882417154352385,4,0,0,0,1
1368,2,2.76028253692725,1.74370839036189,4,0,0,0,1
1369,2,2.14050570530001,0.640237954841749,4,0,0,0,1
1370,2,-1.08194528123735,-0.423177184338908,2,0,1,0,0
1371,2,2.02766724117143,1.15964594226243,2,0,1,0,0
1372,2,-0.249214235171444,0.0910302560735857,1,1,0,0,0
1373,2,-1.9788462358743,-2.31899471129767,4,0,0,0,1
1374,2,-0.910644310367473,-0.14462725462264,2,0,1,0,0
1375,2,-0.268044116656117,-0.0212999387541953,2,0,1,0,0
1376,2,0.547416056704105,0.762218061472352,1,1,0,0,0
1377,2,-1.36696873681306,-0.2642758075948,2,0,1,0,0
1378,2,0.701585332656802,1.17370316863194,1,1,0,0,0
1379,2,-2.2005604761029,-1.32839511113812,1,1,0,0,0
1380,2,1.1580051350791,2.65921346242281,1,1,0,0,0
1381,2,-0.481046606132838,1.35220482620914,4,0,0,0,1
1382,2,0.881729455762199,-0.346773286962782,4,0,0,0,1
1383,2,-0.408537619545518,0.1880166719019,2,0,1,0,0
1384,2,-0.911625098263437,-0.972674101518486,4,0,0,0,1
1385,2,0.0621244454748544,-1.13075570677019,2,0,1,0,0
1386,2,-0.269607104776432,-0.123844622275276,1,1,0,0,0
1387,2,-0.0844697149255307,0.985664467650909,1,1,0,0,0
1388,2,-1.452969435992,0.825841556960353,3,0,0,1,0
1389,2,0.471672765385626,2.13149972974733,4,0,0,0,1
1390,2,1.0780844053184,-0.125832926209874,1,1,0,0,0
1391,2,0.307315420764316,-0.0230134638838957,3,0,0,1,0
1392,2,-2.52653348885013,-2.53430127314243,3,0,0,1,0
1393,2,0.951445684825349,-0.408548312841422,2,0,1,0,0
1394,2,-0.165203665916736,0.146108341812022,3,0,0,1,0
1395,2,0.758671357367141,0.0377326683254827,1,1,0,0,0
1396,2,-0.172074976914008,-0.447646618450323,3,0,0,1,0
1397,2,-2.86367245423338,-1.08740701560114,1,1,0,0,0
1398,2,-1.1218665509051,-0.511015599651144,2,0,1,0,0
1399,2,2.79716091230867,2.00054533711637,2,0,1,0,0
1400,2,-0.854643093026899,-1.12904708756492,3,0,0,1,0
1401,2,-0.810437511289795,-0.197335595964962,3,0,0,1,0
1402,2,-0.606337546207171,-1.35762176150053,4,0,0,0,1
1403,2,1.25660862642679,0.964531251366305,2,0,1,0,0
1404,2,-0.433761006505265,0.58643601754236,1,1,0,0,0
1405,2,0.386158693190106,0.160341670805574,1,1,0,0,0
1406,2,-1.59121754455877,-0.247538592959914,4,0,0,0,1
1407,2,0.0560851375679072,1.47887477547727,1,1,0,0,0
1408,2,-0.436701970444942,0.577770823906416,3,0,0,1,0
1409,2,0.136812047803221,-0.103531752283156,1,1,0,0,0
1410,2,2.08492605591296,0.336664969902121,1,1,0,0,0
1411,2,1.46596551883888,1.73898379469281,1,1,0,0,0
1412,2,-0.663950172067538,0.694838381090057,3,0,0,1,0
1413,2,-1.64406298034264,0.468859573674303,4,0,0,0,1
1414,2,-0.699428800858704,0.568572736500746,4,0,0,0,1
1415,2,1.29465128978499,-0.198590957704378,3,0,0,1,0
1416,2,0.0279337387096361,-0.987223015883875,1,1,0,0,0
1417,2,-1.00359266044261,0.567607953844351,4,0,0,0,1
1418,2,0.62156739407268,-1.82229968403531,2,0,1,0,0
1419,2,-1.49275741089664,-0.894147742295971,4,0,0,0,1
1420,2,0.392399402652129,0.857942440707914,1,1,0,0,0
1421,2,-0.749064180709659,-0.494578260171233,2,0,1,0,0
1422,2,0.122142035898165,0.270112675269041,1,1,0,0,0
1423,2,-0.79317500916693,-0.215269437739575,1,1,0,0,0
1424,2,-0.303615493135517,0.477456758445346,2,0,1,0,0
1425,2,-0.330770033368142,0.423599789751487,2,0,1,0,0
1426,2,1.88387726316443,-0.700923398053824,2,0,1,0,0
1427,2,-3.31818587362564,-2.22456761588127,4,0,0,0,1
1428,2,1.73368353044431,1.02115274365009,2,0,1,0,0
1429,2,-0.742225884445508,-0.557920051342515,1,1,0,0,0
1430,2,0.5435538563714,0.18480332638841,3,0,0,1,0
1431,2,1.66919621173528,0.869564998534961,2,0,1,0,0
1432,2,-1.70799976754367,-0.88240124412906,2,0,1,0,0
1433,2,1.51865421382783,1.15616781055996,2,0,1,0,0
1434,2,-0.084142228210735,0.541165579905493,3,0,0,1,0
1435,2,-0.969408846883525,0.122380087942151,1,1,0,0,0
1436,2,-0.111299815403323,-0.15878997066202,1,1,0,0,0
1437,2,0.810541783430313,1.40519499959575,2,0,1,0,0
1438,2,0.830864616285932,0.645783440040243,2,0,1,0,0
1439,2,0.669815476601649,0.732335162571444,3,0,0,1,0
1440,2,0.891024814277732,2.59288424912276,3,0,0,1,0
1441,2,0.975697996563307,0.454637302036002,1,1,0,0,0
1442,2,0.996043495807674,1.37651845072325,1,1,0,0,0
1443,2,1.39878020083486,-0.150684187484724,2,0,1,0,0
1444,2,2.42496758359146,1.60226554870879,2,0,1,0,0
1445,2,-0.238112025012341,0.104902517139079,2,0,1,0,0
1446,2,-0.674095185333424,-1.19499390172179,2,0,1,0,0
1447,2,0.961803841272635,0.183356916525992,4,0,0,0,1
1448,2,1.46922654328194,-1.51604702496716,2,0,1,0,0
1449,2,2.12621723811515,1.25759574714827,2,0,1,0,0
1450,2,-0.893001641226502,-1.38415584332469,4,0,0,0,1
1451,2,0.252479576655556,0.0816449619792091,1,1,0,0,0
1452,2,2.16662872851614,1.11434945938549,1,1,0,0,0
1453,2,-0.781195060825627,0.682747657739079,1,1,0,0,0
1454,2,-0.209166022967783,0.273550607694242,3,0,0,1,0
1455,2,-1.37408869267858,-0.964476420330221,3,0,0,1,0
1456,2,1.06954127783676,-0.255050522501307,4,0,0,0,1
1457,2,-0.985226034009012,0.930401081905319,4,0,0,0,1
1458,2,-1.15299330337518,-0.863580794482481,4,0,0,0,1
1459,2,-0.757392969905635,-1.43569780611046,3,0,0,1,0
1460,2,0.280852965800326,-0.498666763788695,2,0,1,0,0
1461,2,-0.269760628250556,0.654441034180159,4,0,0,0,1
1462,2,-1.20356180094303,-0.374565612231945,1,1,0,0,0
1463,2,-0.469765884823818,0.122871093045713,4,0,0,0,1
1464,2,-1.0981881755965,-1.54483453587029,1,1,0,0,0
1465,2,-1.87146123285998,-0.97263126306299,4,0,0,0,1
1466,2,-1.78795965395867,-0.699480510364474,3,0,0,1,0
1467,2,-0.62905760993795,-1.26593037272451,4,0,0,0,1
1468,2,1.48156007913355,1.17396852628422,2,0,1,0,0
1469,2,1.00368332329032,0.939894421064564,1,1,0,0,0
1470,2,-0.883744921704363,-1.56721657804179,3,0,0,1,0
1471,2,-0.551525575453641,0.149868699193282,1,1,0,0,0
1472,2,-1.84158151646852,-0.765552625169702,2,0,1,0,0
1473,2,-1.2921016097901,-0.365745677617811,3,0,0,1,0
1474,2,-0.49840921723595,-0.154321220243504,2,0,1,0,0
1475,2,0.507245868678637,1.60955516571809,1,1,0,0,0
1476,2,0.528330937275199,0.570436449933561,1,1,0,0,0
1477,2,-0.00749339815613731,-0.856453104771916,2,0,1,0,0
1478,2,1.23416727456743,1.03138308308368,3,0,0,1,0
1479,2,0.728453237258113,0.776000851846027,1,1,0,0,0
1480,2,-1.43190279468336,0.138307982654338,3,0,0,1,0
1481,2,1.69792355643463,2.04223143370649,3,0,0,1,0
1482,2,-1.26733709320678,0.0332333150822943,4,0,0,0,1
1483,2,-0.412287198048078,-0.259046414571913,2,0,1,0,0
1484,2,-0.576207505164513,0.346193455363839,1,1,0,0,0
1485,2,0.166929378594005,-1.3023027987471,2,0,1,0,0
1486,2,-1.98467111176574,-0.411524018886901,1,1,0,0,0
1487,2,0.055137091240139,-0.640077675517781,4,0,0,0,1
1488,2,-0.231497490436703,1.26646991735509,3,0,0,1,0
1489,2,-0.43601210970154,0.506849198087729,2,0,1,0,0
1490,2,-1.06371594088643,0.607570216406357,1,1,0,0,0
1491,2,-0.409708155373914,0.919815411239128,1,1,0,0,0
1492,2,-0.972552562611059,0.799393277228829,3,0,0,1,0
1493,2,-0.63240652765088,0.23271737860225,2,0,1,0,0
1494,2,0.173759088517007,-1.51585697363242,4,0,0,0,1
1495,2,-1.07595112284484,-1.68086020992732,1,1,0,0,0
1496,2,-1.2385500642862,-0.062218814424725,3,0,0,1,0
1497,2,2.11711306483444,1.56346246109295,2,0,1,0,0
1498,2,0.926340979472906,0.730999693581986,1,1,0,0,0
1499,2,0.859165723080471,1.24765463951702,3,0,0,1,0
1500,2,0.305019989144916,1.99381758318177,3,0,0,1,0
1501,2,0.183893694520437,-0.485121787956605,4,0,0,0,1
1502,2,-1.25975480055444,-0.733629149587874,4,0,0,0,1
1503,2,-0.33093326506426,1.00190036167636,1,1,0,0,0
1504,2,-0.910589511370547,-0.51702117416281,1,1,0,0,0
1505,2,0.449913338577701,2.10002147801647,3,0,0,1,0
1506,2,1.02784663614249,1.09061683598675,1,1,0,0,0
1507,2,0.742545739807559,-0.635431754992441,2,0,1,0,0
1508,2,-1.9284056876193,-0.173502709270979,2,0,1,0,0
1509,2,-0.142367032600391,0.721876377997487,1,1,0,0,0
1510,2,-1.22952197868619,0.512899430412518,1,1,0,0,0
1511,2,1.84811075476227,1.36840621203268,1,1,0,0,0
1512,2,1.63665087654552,0.539968228336832,4,0,0,0,1
1513,2,-1.29658045183964,-0.814729751909952,4,0,0,0,1
1514,2,0.877913868850427,0.0931455398660938,1,1,0,0,0
1515,2,-0.35088921686991,-1.73620529942367,1,1,0,0,0
1516,2,0.742920654761354,0.376217656885696,2,0,1,0,0
1517,2,1.02508518404778,0.472062119455931,3,0,0,1,0
1518,2,0.693584017515851,-0.0533199316204891,1,1,0,0,0
1519,2,-0.506850904347312,-1.02572348959313,4,0,0,0,1
1520,2,-0.0235514035016244,1.47314058068652,1,1,0,0,0
1521,2,1.83241944016758,0.887920865547279,3,0,0,1,0
1522,2,-1.2810897747909,-0.911861835044197,2,0,1,0,0
1523,2,-1.07331605547015,-1.5343030909087,4,0,0,0,1
1524,2,0.438823923839434,1.20423666824317,2,0,1,0,0
1525,2,1.0443798471246,0.508510675238272,4,0,0,0,1
1526,2,1.19611671175818,0.235924424087552,3,0,0,1,0
1527,2,1.21533311004164,0.255350053985681,4,0,0,0,1
1528,2,1.75119002040299,0.69716219638519,1,1,0,0,0
1529,2,-1.83835988530355,-0.631179391831817,3,0,0,1,0
1530,2,0.937485301454557,1.55391316664729,4,0,0,0,1
1531,2,0.182115685601542,0.546650755410393,3,0,0,1,0
1532,2,-1.21453874893411,-0.9664851001577,3,0,0,1,0
1533,2,-0.164788611064916,-0.293452200012511,4,0,0,0,1
1534,2,0.236603816004084,1.30453666981425,3,0,0,1,0
1535,2,-1.56474261240808,-0.449856721616048,3,0,0,1,0
1536,2,-1.43674483942808,-1.06048685426463,3,0,0,1,0
1537,2,-0.389222974479889,1.35472682161351,3,0,0,1,0
1538,2,-0.84096795138177,0.519256967505804,4,0,0,0,1
1539,2,0.967485307597309,2.20352846258413,1,1,0,0,0
1540,2,-0.0370863753903718,-0.0679067860137758,4,0,0,0,1
1541,2,-0.665149058438842,0.838054739974739,3,0,0,1,0
1542,2,-1.61364477246054,-0.11936915425987,1,1,0,0,0
1543,2,-0.740717180224285,0.632255194347876,1,1,0,0,0
1544,2,-0.289555615331799,-1.78974118375073,1,1,0,0,0
1545,2,1.28634854742056,0.449650473709888,2,0,1,0,0
1546,2,-1.04397254069524,0.963109203323202,3,0,0,1,0
1547,2,0.445031593982561,0.194267737679605,1,1,0,0,0
1548,2,-0.636003617404246,-0.359689847972208,1,1,0,0,0
1549,2,-0.922966001042727,0.225904464543922,3,0,0,1,0
1550,2,-0.965054858636506,-2.28925702598424,3,0,0,1,0
1551,2,-0.873116302129837,1.04186828168715,1,1,0,0,0
1552,2,-1.36076602641729,0.24214261032647,3,0,0,1,0
1553,2,0.0384008294857617,0.450592771010683,2,0,1,0,0
1554,2,-2.09757250018631,0.654700748902276,3,0,0,1,0
1555,2,-0.97352281276995,0.0868112010418336,4,0,0,0,1
1556,2,-0.337790732918,1.61835759781846,2,0,1,0,0
1557,2,-2.44936414623065,-0.918931815980435,4,0,0,0,1
1559,2,0.575845667659786,1.28411948561219,3,0,0,1,0
1560,2,-0.229947423712647,0.185450437609726,1,1,0,0,0
1561,2,2.41196669323549,0.642925541439035,3,0,0,1,0
1562,2,-0.689698439461712,-1.41986924282745,2,0,1,0,0
1563,2,-0.722680223263821,0.348747529204677,1,1,0,0,0
1564,2,0.942125426579823,0.88341349247974,4,0,0,0,1
1565,2,-0.209235892586369,-2.04011986273417,2,0,1,0,0
1566,2,-1.07001996029577,-0.0356442799588965,3,0,0,1,0
1567,2,-0.802218636462279,-1.35317128446654,1,1,0,0,0
1568,2,-1.89892713325615,-1.03019606654568,4,0,0,0,1
1569,2,0.215520926442572,0.792835691528604,2,0,1,0,0
1570,2,0.214975871216263,1.09025257734079,1,1,0,0,0
1571,2,1.84132428584696,-0.309461403841651,3,0,0,1,0
1572,2,0.560908618503857,-0.619221212060639,2,0,1,0,0
1573,2,-0.288911341284181,2.00224608485309,3,0,0,1,0
1574,2,-1.54647457891792,-0.186125156619785,1,1,0,0,0
1575,2,-0.782615356184922,0.280610430313258,4,0,0,0,1
1576,2,-0.137916632780029,-0.547925496205962,4,0,0,0,1
1577,2,1.91947746336779,0.507329687589919,4,0,0,0,1
1578,2,-0.933086473833669,-1.02216750270194,2,0,1,0,0
1579,2,-0.369587159941887,-0.178435698740462,3,0,0,1,0
1580,2,-2.1875679792838,-0.985708334491331,3,0,0,1,0
1581,2,1.05512867728724,-0.291622816711298,1,1,0,0,0
1582,2,1.03016236649337,0.889514553368272,1,1,0,0,0
1583,2,1.95471868752277,1.75933199557454,2,0,1,0,0
1584,2,0.502922451461232,-0.252041424501374,3,0,0,1,0
1585,2,-1.52441007180713,0.733254626779687,2,0,1,0,0
1586,2,1.1899876975154,-0.25705544432074,2,0,1,0,0
1587,2,0.174939150977376,0.0894461315473624,2,0,1,0,0
1588,2,0.772401059328709,2.78258611560185,1,1,0,0,0
1589,2,-0.373194833742931,0.181329134706387,1,1,0,0,0
1590,2,0.786366247751671,-0.596945151359655,1,1,0,0,0
1591,2,2.50159856228557,1.20222438447982,1,1,0,0,0
1592,2,1.32590309770581,0.824812100358565,3,0,0,1,0
1593,2,1.0482408603106,-1.32167947258869,3,0,0,1,0
1594,2,-0.965807146193705,-0.640085337708922,3,0,0,1,0
1595,2,-1.55331443811842,-0.448015209676312,2,0,1,0,0
1596,2,-0.671814600926338,-0.353666683187102,3,0,0,1,0
1597,2,-0.731101133774881,0.304909317347549,2,0,1,0,0
1598,2,-1.64205612048126,-0.660361749596933,4,0,0,0,1
1599,2,-0.0631907045093647,0.633441572066791,1,1,0,0,0
1600,2,-1.4671176412091,0.270756351817365,3,0,0,1,0
1601,2,-1.53051091067815,-1.04257045276085,3,0,0,1,0
1602,2,0.0740882633131853,0.375919009427215,1,1,0,0,0
1603,2,-0.451858621597874,-0.921856471186102,3,0,0,1,0
1604,2,-0.432728973780484,0.724889590567591,1,1,0,0,0
1605,2,-0.275788667527651,-0.0138467620286843,1,1,0,0,0
1606,2,0.327209569785541,0.720025224393972,1,1,0,0,0
1607,2,-0.908485337247523,-1.09346825100893,1,1,0,0,0
1608,2,1.19010280807631,0.581864817290067,2,0,1,0,0
1609,2,-1.34740928141989,-0.476267192650252,4,0,0,0,1
1610,2,0.266635887063078,-0.172641289720244,3,0,0,1,0
1611,2,1.16549474188907,-0.471723747427375,3,0,0,1,0
1612,2,2.10468200575504,0.871240970484582,1,1,0,0,0
1613,2,0.526440366904238,1.70271974000285,2,0,1,0,0
1614,2,0.948212068073095,0.896098517312312,1,1,0,0,0
1615,2,-0.965285033070878,0.229449916467995,3,0,0,1,0
1616,2,0.194653769403734,-0.947576217685203,2,0,1,0,0
1617,2,-1.6300939482762,0.284047226981759,3,0,0,1,0
1618,2,-2.27409963836706,-1.09761959454102,1,1,0,0,0
1619,2,-1.16442935605295,-0.287357191451747,3,0,0,1,0
1620,2,-1.61394482805633,0.842072918177321,4,0,0,0,1
1621,2,0.356457225991191,-0.0874984603585001,3,0,0,1,0
1622,2,0.817041863291323,1.09277600628623,2,0,1,0,0
1623,2,0.739037693313403,-0.498168215320996,1,1,0,0,0
1624,2,0.325931947362883,0.437546269729667,4,0,0,0,1
1625,2,0.715299020116236,0.330044188884254,3,0,0,1,0
1626,2,-1.73702399756619,-1.50014186013997,1,1,0,0,0
1627,2,0.40645104070077,-0.721881084053462,3,0,0,1,0
1628,2,0.674788284036013,1.00491839356777,2,0,1,0,0
1629,2,-0.926901761279851,-0.937789385757429,2,0,1,0,0
1630,2,1.06159293735253,0.0467520024057153,3,0,0,1,0
1631,2,0.458706217565087,-0.974249346209884,2,0,1,0,0
1632,2,-0.677329875087365,-0.979501189164529,1,1,0,0,0
1633,2,-0.284119894132841,-0.721452084469283,4,0,0,0,1
1634,2,0.0354854858294369,0.823138388315127,1,1,0,0,0
1635,2,-1.09364473326702,-0.0934349234924944,4,0,0,0,1
1636,2,0.146503955327744,0.274132781703701,4,0,0,0,1
1637,2,-0.648978937197218,-0.355195218803248,4,0,0,0,1
1638,2,-0.602252462432798,-0.224638466028382,3,0,0,1,0
1639,2,0.88066204195063,0.636974250432236,2,0,1,0,0
1640,2,-1.22075706971664,-1.28747620306597,3,0,0,1,0
1641,2,-0.906249839214866,-0.958512754220414,3,0,0,1,0
1642,2,2.27699712023314,1.22057708970964,1,1,0,0,0
1643,2,-1.57471044758885,1.59442739244305,3,0,0,1,0
1644,2,-1.09762200622469,-1.06318828030495,2,0,1,0,0
1645,2,-0.850366054727072,0.439280577503744,2,0,1,0,0
1646,2,1.21342112266829,-1.44687803857501,3,0,0,1,0
1647,2,-0.0777306444242835,0.55770177177351,3,0,0,1,0
1648,2,1.60421854335326,0.333127764680656,4,0,0,0,1
1649,2,-0.328368284759673,-1.0137900643939,1,1,0,0,0
1650,2,0.0162098198831394,0.308966617988,4,0,0,0,1
1651,2,-0.695209265782068,1.16450102475788,3,0,0,1,0
1652,2,-1.25214750102833,-0.157605025675005,3,0,0,1,0
1654,2,-1.48221775359097,-1.31796629904745,4,0,0,0,1
1655,2,1.24654630167276,-1.24188340320115,4,0,0,0,1
1656,2,-0.943352766017734,0.398455300311777,1,1,0,0,0
1657,2,1.56103486087094,0.539393132932248,3,0,0,1,0
1658,2,0.133055312003309,-0.983577082725982,2,0,1,0,0
1659,2,-0.0637675334420112,0.754028533121159,3,0,0,1,0
1660,2,-1.41718904662579,-1.16558371765042,2,0,1,0,0
1661,2,-0.154182812133472,1.38736283718941,3,0,0,1,0
1662,2,-2.04230469463733,-2.32773242569451,4,0,0,0,1
1663,2,-1.58695484111881,-0.073774444044906,4,0,0,0,1
1664,2,1.85137025733964,0.653309636067283,1,1,0,0,0
1665,2,-0.608352834604795,0.0122750596562057,2,0,1,0,0
1666,2,-0.892693578897422,0.24907010396411,2,0,1,0,0
1667,2,-0.287326045211528,-0.608520216450021,1,1,0,0,0
1668,2,0.802699183570233,1.76525754766553,3,0,0,1,0
1669,2,-1.66352389034029,-0.560335120053998,1,1,0,0,0
1670,2,-0.0255121268403624,0.497998178202231,2,0,1,0,0
1671,2,0.848913828180385,1.21125658777919,1,1,0,0,0
1672,2,1.11683140190783,-0.339759120818417,1,1,0,0,0
1673,2,0.173264534667087,1.4486455803274,4,0,0,0,1
1674,2,1.34391601060325,0.44391056366341,2,0,1,0,0
1675,2,-2.56268643970917,-1.48780237649037,4,0,0,0,1
1676,2,-0.341899609659532,-0.271275689197211,2,0,1,0,0
1677,2,-0.0506125534848513,-0.245215110726913,3,0,0,1,0
1678,2,-1.9993897093507,0.437923187088797,2,0,1,0,0
1679,2,0.580923082808823,0.712707186161948,1,1,0,0,0
1680,2,-0.575094940786826,0.497064159201887,4,0,0,0,1
1681,2,-1.98515756635246,-1.54699880838266,3,0,0,1,0
1682,2,0.112400278397794,-1.72575205559633,4,0,0,0,1
1683,2,0.817135128847757,1.24551165486911,3,0,0,1,0
1684,2,-0.541539557504238,0.623446603203803,3,0,0,1,0
1686,2,-0.818258322836845,1.44618975413591,3,0,0,1,0
1687,2,-0.229527422586374,1.84694871774859,3,0,0,1,0
1688,2,1.12945807429099,-0.872296031100817,2,0,1,0,0
1689,2,2.32676154587691,0.241902847055276,2,0,1,0,0
1690,2,0.724597609151464,0.331067421693822,4,0,0,0,1
1691,2,-0.676817144624995,0.32036536649774,3,0,0,1,0
1692,2,0.244834276450981,0.00280528148050854,3,0,0,1,0
1693,2,-0.295538089340574,0.0941547271685258,2,0,1,0,0
1694,2,0.138399990170872,1.28657133869132,2,0,1,0,0
1695,2,-0.686051498739912,-2.94872364097591,4,0,0,0,1
1696,2,1.89051098020471,-0.00589180254124498,3,0,0,1,0
1697,2,0.0503918496372034,-0.250432973297586,3,0,0,1,0
1698,2,0.698455485447748,-0.56870402149814,1,1,0,0,0
1699,2,-0.724186265371235,0.344009406187684,4,0,0,0,1
